sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90
97,134655,-0.28159768610530855,0.027791185790987494,-0.09380861863498703,-0.01739631098113898,-0.004504265813141899,-0.010980400240338707,0.0055500893002895,0.04497405247833989,-0.0015614762884455084,0.02128407757211681,0.018157007174410638,0.05694056896452026,-0.01180319000361359,0.0062831317328715655,0.06485080884300343,0.023360463550472093,0.021885397657974186,0.03339609039725756,0.003230139781011488,0.03204503457654433,-0.020759842578046087,-0.004536752617797411,0.0006341308645898423,-0.0031713624732830578,0.027152117190128618,-0.018934900427238197,0.00511067858998706,-0.0014467527990713726,0.012658986979294773,0.015618208139164938,0.01986364682699793,0.014726611746684838,0.010713712155453572,0.009273800275681376,0.025640403763749074,-0.00033806065985623725,0.018977958663421727,-0.001782468734622357,0.010039392703652793,0.006674091869625229,0.013262669908811727,0.009540165129553592,-0.008201670934189937,-0.004720393177440943,-0.0012867387562831279,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,134656,-0.1360122703943363,-0.04299889915506212,-0.07555510531542647,0.08171559241948098,-0.006579272863337103,-0.028640634806046276,-0.10144774400147037,-0.05314585215695002,-0.02974505869316158,-0.08159337566513337,-0.10674705671184882,0.005116606155335627,0.014988438356059081,0.007375700548097679,0.018526708630969144,0.05226782204297587,-0.0038895711069468156,-0.049987384861869405,0.022173657306531442,-0.0017646460067624983,0.03643397594624198,0.02173547579881853,-0.01413153980702226,0.0014132548840674836,0.004235623304534972,-0.017966896289886274,-0.021503276484780114,-0.038143203887892635,-0.02284575867907027,0.022813999314176197,0.00464096752418001,-0.008113720434219858,0.034192165272121544,0.012166407715573768,-0.000280179140689147,-0.017654679086088452,-0.0037899832385310393,-0.0034485474592561302,0.003830666087641573,0.00838434481920692,-0.008648012728919283,-0.004342979310975951,0.0020693447854247616,-0.007874186087358018,-0.0006841567357403579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,134657,-0.1136730187357078,-0.023962327194624815,-0.04224460174364847,0.04792775625873436,-0.039745408740994526,0.016092436376026528,0.002222268417293231,-0.05139197284131022,0.013317996963339414,-0.005174798782993158,-0.048883253909112016,-0.03112469927384205,0.11040413274105897,-0.04794902445412344,-0.0009717048965655724,0.02030756184239728,-0.03949408945192968,-0.018173029214130224,-0.027711405142326718,0.0031519050772956672,-0.01358814501293676,-0.018178242374370077,0.009931190220709799,0.0014568024569745514,0.0269430727074716,0.032012404785144964,0.019445873459194213,0.016452774029586534,-0.008458193108154967,-0.008015540118974583,-0.014386291955615452,0.01667659393059455,-0.004826478351344441,0.012092150088492971,-0.001887663093667825,0.0105124973512935,-0.016035902830315314,-0.008394460318752735,0.001507154949020823,-0.008844891525682417,0.002769968824677111,0.006586334152277381,0.001300233442653599,-0.001633038670929186,-0.000999950437967711,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,134658,0.007151478554423874,0.007127830483002516,0.0794580081123191,0.08657849947383156,0.024164666608998596,-0.10040121598771864,0.047858717130145625,0.04190287211071765,-0.07387814808295319,-0.003970649167472943,0.0332704837232739,0.040950898775127434,0.019001917793950045,0.027301395250322796,-0.040924158023054984,-0.022984394522235857,0.019227614580352808,0.007126983037697292,-0.03818999611433926,0.049436566149013914,-0.01955345992358327,-0.0012300396937550155,-0.017313952145789978,-0.0024692497539012333,0.001932793678959385,-0.04257142105669335,-0.015194722655953608,-0.012176258955458485,-0.009990939770893437,0.002293432032076813,-0.010137425980617898,0.009863652381200223,-0.008605491815074072,-0.008215425365245587,-0.026165104130168322,0.0026803784699750534,-0.013913107697007434,-0.010253969730499225,-0.0017242635888942968,-0.0015847182844627833,0.003973240344171362,-0.006572792501930059,0.002281403596910398,-0.005873171968987399,-0.0017378573351840927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,134659,0.056318658274149704,-0.04877471939165827,0.07658169862950796,0.056825973409008405,-0.03653582573027369,0.04334882248606799,0.047883857548281915,0.03577609422187788,-0.020912787198092534,0.024807881172964195,-0.04527676589988238,0.024359012506547466,0.03160495411963081,0.01801185697427877,0.030488618062268606,0.013850542501832831,0.02037734507288354,0.047952481062624515,0.0022181463857978098,0.005563682578714875,-0.006755901284105072,-0.020408050722761993,0.01374196544284671,0.0048879041878056835,-0.008428473193606364,0.004871039685521382,-0.024761848809352397,-0.0018265983428588652,-0.02492411884394363,-0.001766789969960068,0.0069816375327840475,-0.017563108983357553,0.028819142660877404,0.02704018213746858,-0.0010203069660015978,0.023254075424060383,0.012277960974011386,-0.01156866827094655,-0.02119428768614002,-0.016184067718636414,-0.002860007097988161,-0.005271118064053364,0.007552569947159982,0.0038304629026391273,0.0024718919108410765,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,134660,0.31339341079346056,0.12177371484618495,-0.10875801271157358,0.09055259542146513,-0.05266676494144613,-0.08656404677691201,0.10065045596782182,-0.020334675075308558,-0.01794719277285685,0.0028152771240720666,0.047165951409949475,-0.0987454749002865,0.010298718913144723,0.05900569121646231,-0.03662589628960518,-0.0035909497895527,0.0030297822412433274,0.03270428404406385,-0.0566711027990603,0.003806755485640067,-0.005780820950437564,0.04505047142724388,0.011698779155838357,-0.029017992775589783,0.01794845776765046,-0.0074904876828674445,-0.02040609586780911,-0.018991343752824734,0.0053093984490872005,0.026629551560015185,0.02768698345227945,-0.018094681940571608,0.007052706927369169,0.007971531111462163,0.015516195082355029,0.005954073186994391,-0.015009138038755773,-0.00793867406287648,0.007555070175293243,0.004090858909121963,-0.00028089314802473304,0.006436327979432307,0.0033075424186040847,0.007402767569489455,0.0013771965315683371,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,134661,0.09985042416085488,-0.07531114508201162,0.05665768514200862,0.05526896769351337,-0.05427745610025679,0.07309384137212095,0.005581601528919576,0.010994545847856613,0.0671816054143116,0.011831193044980133,-0.05574402060261388,0.006166217528236992,-0.006659281189099882,0.03231904439125977,0.003952168229389151,0.010641438994190634,0.04061873018826727,0.02499583515929182,0.033885766612866276,0.0403267990418903,-0.007315665679696858,-0.021148984438519196,-0.0295281902190575,-0.007495426806073476,-0.04024906496145006,0.005541181554088878,0.0034548370873779075,0.0023665143741762075,-0.00545853710661157,0.009946766697916129,-0.01130428474441856,-0.008844146710033944,-0.02348948729547408,-0.02962860283653957,0.021034267285757424,-0.004101179341802703,-0.0008615973993577242,-0.025328544544160447,0.029051170917300403,0.009564133551561724,-0.00617834051521966,4.6851406633930476e-05,0.00044880461300267593,-0.002860447820883665,-0.0020955949447140692,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,134662,-0.010984215790604011,0.005965364320432648,0.0995558531514005,0.032067492492614556,-0.023385632788337263,-0.0015920075314284359,-0.022874940240530328,0.00684955429870986,0.10012023430808008,-0.01219477837579194,0.0069166689486086065,-0.032692353849475435,-0.030989624668347582,0.014460288323755356,-0.005737721063348309,-0.02836744988024912,-0.0008702982625024256,-0.0034940589817543314,-0.004808673938562454,-0.0051546719957984025,-0.01192976233007233,-0.023471959365245466,-0.02451575127870526,0.03504208369816687,-0.022858230467921823,-0.025510710056553927,-0.016554136466611802,0.0037274474148369396,0.005437594602724639,-0.028753430569240533,0.03924655691085683,-0.0038463713426720777,0.01095612649884883,0.009121247131024243,-0.005603371267536098,0.014234165269159247,-0.01317276886413442,0.008975957255662309,-0.005464115679098769,0.006242966981828831,-0.006264395770558499,-0.006699970019516443,0.0010813809769440027,0.0018244877026881653,0.0009894948865072245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,134663,-0.14404082755747752,-0.01349976669397238,-0.0736869964971595,0.025700065506963934,-7.665361669316119e-05,-0.033005207981662656,0.062379496847429106,0.09304940222624854,-0.006753829260916168,-0.10003976455120846,0.02402158935736349,-0.027734140738989305,0.01974789928207877,-0.040834915839643306,-0.007894584285445306,-0.008771222325398098,0.01195918115666367,-0.003923030396689069,-0.005843918822667102,-0.004370139875632813,0.013051760882868958,-0.010761516064165777,0.036373359655300336,0.0035149884430157098,-0.004218184019278564,-0.023313126834363204,-0.026100441994154313,0.0014958606469775643,0.004362204162356597,-0.0032865626583656504,-0.008983870516435783,0.019417161599533765,-0.011274715457661733,0.008580781000409432,0.0117854342808582,-0.00758685474985318,-0.014357747059674422,-0.017594471548517426,-0.0019658231858004113,0.0036961665552583856,-0.017470449317185853,-0.0036797896198115347,-0.0011213813436009334,-0.0071339707447791575,-0.002175760090133221,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,134664,0.08188362480187662,-0.029609776448676104,0.0776985159419142,0.059909313999949226,-0.021230862285447325,0.06167959330209039,-0.05139411225078184,0.028090874177683064,0.040802369960220373,0.022497169173508372,-0.055198147894005616,0.0011586931552636977,-0.07129037898449955,0.017870325354987875,-0.013534083380729641,-0.00738901369628725,-0.003373408360709044,-0.005843219296093088,-0.04697385201433903,0.00380665065944503,0.017526684092917074,-0.02543517178288134,0.019688902298602887,-0.031774847840598745,-0.017743774492500437,0.01968435628443256,0.007132260653929633,-0.016729611208398644,-0.003573632558616488,0.0069823685046910364,-0.011465552867540283,-0.017593405356435388,0.02153878030207469,0.003643880628562758,-0.011773070889898532,-0.008772798362805121,0.0017094225718869557,0.00520034851230132,0.0005162681530473952,-0.0035826046569976404,-1.3632677847501795e-05,0.0056270328349024195,0.006384977919667795,0.0032626861763797132,0.009791004989095945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,134665,0.0006422396009101506,0.01159114365343451,0.15148913414349835,0.03162917180734746,0.02342757536448386,0.0301816176817528,0.05156275218956135,-0.027022257749036795,0.017794669508623705,-0.027949812757577408,0.0023021412016464176,0.04661983530317361,0.0031582570546806804,-0.021742162019638196,-0.03311100231042132,0.05225146505623797,-0.01714706448029313,-0.016228402918849714,-0.014641954326416151,0.010386067503402482,-0.010603910299039095,0.020183244294503255,0.006250309859608445,0.013176819160191918,0.012212749087249564,0.027177336039780002,-0.0237878970756746,-0.013135936396418652,-0.012157082272277197,-0.00797749304411941,-0.004607808722148452,-0.008156925421895668,-0.015036826226000203,0.0005118190220069883,-0.014550270725363948,-0.020717720638257137,0.0037054591742745942,-0.008104097211303677,-0.006589511559445137,0.011538057712291922,0.008120698531689414,-0.005116714486584122,0.004153696741693989,0.004278186169916497,-0.006068788633270614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
