sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90
159,134665,-0.07279856847575353,0.00947587068232687,0.0386829998772543,0.07003846259671845,0.03180971706694425,-0.03666999896802541,-0.023570232223349287,0.019360191238576026,0.0020409662666790607,0.026829255036275815,0.01998766846040819,-0.011468731690306842,0.006250767589259662,0.012854379063314858,-0.00115732392177118,-0.004604529917875058,-0.02258973216868503,-0.002941420878295861,-0.014196785177228182,0.020089936538683125,0.01288837860090741,0.005011032945585562,0.006184975381398954,-0.0016315470929702317,0.014111422941123837,-0.008924512543961687,0.003819900302303783,0.005037853222939225,-0.013804495326843991,-0.0003621483346023745,0.02696834024194878,0.011527685513125663,0.0029135768052001285,0.004355570109561327,-0.0006859843039405662,-0.0023966317558129758,-0.010117246612405298,0.0022535749226851526,0.020508429498645536,0.001087555965814999,0.0017737709622419027,-0.006527913882551745,0.005147419047862546,0.006586759431252649,0.005487785129252556,-0.0008649647778382828,-0.0010365533006295986,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,134666,-0.2010352216027871,0.048377519281304494,-0.034271188410862644,-0.0392847417261294,0.029464896859490712,0.032107419819671086,0.001649334487113795,-0.00018158851215881386,-0.016372934166375,0.00488615660204965,-0.02701174482123679,-0.0061044773138015,-0.02840575546595248,0.0014510619598283054,0.018633182594167044,0.014999221969973829,0.00015308772832456493,0.005040999169050541,-0.012327957623125708,0.014255419865158726,0.001999769655693827,-0.008998488273153036,-0.003011763551716696,0.01306737515090776,0.011924334163977627,0.010537834815193882,0.004531498742811694,-0.00041321315692615415,0.002828661140369215,-0.005078333217947062,0.0038022025568970053,0.008305928778005978,-0.001141780731628402,-0.000380659162364316,0.0037746307130067333,0.011187404680512998,-0.004003077186632123,-0.008889818161948181,0.0036978840195328066,-0.012578948915073282,-0.01094331291823483,0.004923188237414244,-0.010785536944949577,0.00781123410605589,-0.0021969092450237343,0.001314417258700499,0.0009418997827277698,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,134667,-0.11532449545452796,0.02262417267716809,0.014002745806623253,0.06522537882535089,0.04211257314836622,-0.028280428213665016,-0.0067342694256952145,0.01658252780717702,-0.012198582755232494,0.015211817349544389,0.020039137294585983,-0.003034306037983583,-0.004067657521223714,0.025257512177300177,-0.009626742075951638,0.0035682256067384997,0.004548772223668901,-0.014329867677562553,0.0042049709518707954,0.008173448674945039,0.006893527424979166,-0.0030689389302850723,-0.00786977388193571,0.024779959488951772,0.020531650096460494,0.007495772392526477,-0.027538693009776297,0.015724724640450705,-0.00936510964590711,0.0025125769749998763,-0.007029706381136619,-0.00358637662487247,0.005248788074404633,0.010825502899404633,0.0038151577459322613,-0.012118126353380885,-0.007743355455092994,0.001268153927378648,-0.001617406859566486,0.01712323251739491,-0.007888562946808477,0.0050005203413707395,-0.0036669761733214823,-0.004636302589689906,-0.004145986061753363,-0.003107254200542874,-9.30669341852312e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,134668,-0.033370011451976066,-0.06087164823772596,0.046439353798214955,0.09306308732425271,-0.048355250205324544,-0.04925703922446811,-0.019634605996307702,-0.03922680901933852,-0.022759575000912288,-0.030721184566401424,-0.04355119801790401,0.029576566633374164,-0.022364417566831135,0.005389729774261852,0.00016702837007292527,0.0011051615304519089,0.016907137316309925,-0.012177609084716863,-0.02198335113229091,-0.02729236159408769,0.01951865078492706,0.00847837466364916,0.00800558980449545,-0.011244096193080975,-0.009592120862068123,0.01755399941422657,-0.0019252824049671843,0.005271360718068539,-0.01775190064492985,-0.008174271096759077,0.02381765335075642,-0.013281805109644641,0.012884884386804749,0.009535564887988356,0.0034405490423847543,-0.0032270126934264634,-0.015389041778995548,-0.006101455049905221,-0.008398865067069577,0.00903337559689584,-0.0009373770137143959,-0.0005877119106370214,0.0003621423407442806,0.00034902416337953687,0.0032102044186180794,0.0006056443041484758,-0.0001377799042515969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,134669,-0.033059157379714266,-0.08171109806014583,0.05642258809451382,0.09631040819871141,-0.10585901092151451,-0.03260633610727699,0.014032454606506355,-0.0072026066153386935,0.022802947307544917,-0.001036427478028982,-0.03926768335782173,-0.0018058074455240278,-0.030923115421643044,-0.030445394806493355,-0.028977058718083468,-0.030023533736877273,-0.020734279567704534,0.00298119337451707,0.023139387491493597,0.026195245636710843,0.0035857766777111473,-0.025514209744871407,0.009378169970670236,0.012801607575884026,0.015408966576427863,0.0032791031464231945,-0.013865975232149419,0.020193335346080005,0.004507723236897732,0.009896302199523392,-0.010593062181318603,0.002923760255898182,0.006088181624584021,-0.007155373224804748,-0.0018089292878966314,-0.0022083883907900725,0.011680877458475424,-0.007876564922105683,-0.0010822886927576803,-0.007792003206150409,-0.002666922882595794,-0.000607033065200605,0.0021005787012581666,0.0018316298858297873,0.0009641610286725481,-0.0003025557375403487,-0.0010881623646955046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,134670,0.1026789348454486,-0.11361248544505445,0.0165322727531043,0.0026441410352329975,-0.10505014884752778,-0.0794682977073356,-0.02061377167322145,0.010747068526164671,-0.0647119158000845,-0.007307755490545509,-0.02503419129483122,-0.023510241752913708,-0.023783508876622905,0.022761153856632833,0.013537565200597715,0.011966703668608724,0.021761398569572266,-0.012551923451306653,-0.022171029202609882,0.025850442197553326,-0.024333655296785713,0.004539283517238758,-0.00725928603918862,0.013053351618829779,-0.008100376169877735,-0.004813417973592583,0.012186250574313474,0.0039489890158856894,0.0020931857326194022,-0.002461267188518826,-0.002097067922773158,0.0036067176084694516,-0.012347302853764253,-0.007894519465112259,0.005451424536566557,-0.010226449214770325,-0.00484566559627126,-8.114941194362704e-05,0.003893065938406628,-0.005479925134182778,-0.0006387344907840159,-0.0028653129282384428,0.0008251484951388267,-0.0005824360233866999,-0.002847824043571153,0.0003321511167692083,0.00013175935406409676,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,134672,-0.06003543814714564,-0.013072496978056517,0.04217777495915643,0.07655104095612596,-0.0005929517831515489,-0.052652370244955116,-0.0045411699732162926,-0.012425601883412395,-0.00546726223247177,-0.00758683369458603,0.023559840549243108,0.021119803241241623,-0.004516660936959769,0.04061888182072497,0.009875137224717973,0.009084928693817534,-0.017489773603402283,-0.02004494864589542,-0.010983887511250167,0.008581550773922898,-0.010984687049300841,-0.006411293468508291,0.006522781863394816,-0.02136533305955948,0.032022355095359514,-0.005931582164652928,0.003772573686902396,-0.005885255955829471,-0.0073563709790277175,-0.0020964822757966605,0.009137899189519473,-0.003946758830113075,-0.015986684976760205,-0.017041830235529964,0.005269460354418535,0.010583439762769289,-0.00163764710631349,0.0015467556921959333,-0.005577549395959917,-0.0015936023795813472,0.00032561219095371825,0.007290706052446439,-0.0032704976240875193,-0.005363444106510245,0.0018722130571489925,-0.0007715789501414458,0.0010521851779981587,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,134673,-0.06917341571833503,-0.011232771194204535,0.015021455694572626,0.05861735738447989,0.049455900540506297,-0.06881917839169527,-0.03831068221240341,0.013389370233573162,-0.050186938012905045,-0.011309626284814002,-0.007590967024449656,0.026326755443832367,0.015900188964210974,0.02922172657724855,0.0025427257357295663,-0.003973932046429088,0.0037263411720548033,0.01782169839364012,0.0014592492965252689,0.008328225112984368,0.010863099814525273,-0.02124247329205452,0.002891514906492277,-0.009268956279602452,-0.01786018649463894,-0.0192469958968755,0.010113034815344526,0.006760959197829684,-0.0021891420263259074,-0.000573641440112078,-0.010541224206172638,0.012536415649640082,-0.0011074004024888891,-0.01329363274499057,0.008079061422004749,0.006129949257003182,0.0086363126033641,-0.007125135924712118,0.0042347009064326825,0.0017910634163406244,0.0042231054686483315,-0.001491755724058915,-0.0036106588112529148,0.0009134226176259137,0.0023156748302965782,-0.00028595000252887824,0.0007371691208366797,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,134674,-0.12460261960171141,-0.00014066388963484286,-0.005243137049385516,-0.0287279414996137,-0.05039099167167328,-0.0013499479067593109,0.0187686223140217,0.022682877056382705,0.016702785338744187,-0.0021343367746241787,0.013845836673189456,0.005218877759872653,0.0059070628385776945,0.006575220771055755,-0.0014782981970052564,0.024647197688815122,0.0015596906132316255,0.0015053078494120724,-0.02000087740340664,-0.018142824166158755,0.027832802405642895,-0.00022925965894434258,-0.005035359496602767,0.023002112613384435,0.021516273116787898,-0.004126515782516025,-0.012273324466486725,0.015395713657270048,0.007334468335506927,-0.009979124377365025,0.014355973722555143,0.006525142375416339,-0.0028632881033461557,0.003905868372108048,0.006330467952383717,-0.013151090306141072,0.022377236812541265,-0.00512378717420077,-0.0007725796822773057,-0.004992059438493988,-0.0031664923036020354,-0.0058459447032770335,0.00356382760285802,0.0024859740116412793,-0.001609293278386044,-0.0025582707713502208,0.003165066221601487,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,134675,-0.15897941213388017,0.04105470099720703,0.024222691786302018,0.06073576903236066,0.04436288625042579,0.00408591875962013,0.023741096968597858,0.009289319246188586,-0.020842238944156845,0.008470548218152574,-0.023043756099050357,-0.010494532394552187,-0.03195203065637087,-0.01024321857404288,-0.02904753666835214,-0.04132786419891123,0.020398991139659563,-0.006757628927857222,-0.003999652718677495,-0.005771209543215035,-0.004726959295654198,0.00827941353934392,0.014808004742769278,0.00039202205745664947,-0.01297590595836731,-0.004735969102327822,-0.0036673976669786227,-0.019611041090688522,-0.009609766988416662,-0.005181135701267897,-0.00896862275450071,0.009272474508230157,0.01631683223580536,-0.0005542219949316883,-0.006958782478554545,-0.00016568224928556602,0.0031412512504557883,-0.003875714853364393,0.0081914652009737,-0.002360760904149254,0.0009587766195960937,-0.0013683190599858887,-0.0003619687077728303,-0.00059999470015558,0.0007251469424215891,-0.0013799830907222383,-0.0012205444120692937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,134676,-0.21148291904879238,0.05315444448388995,-0.037987624800597745,-0.06268349407657987,0.008716531141338076,0.021506192297812376,-0.003512193319212248,-0.0112011312245966,-0.01005203464858835,-0.006616339868625756,-0.005746252126482526,0.008484157479034356,0.0047469569208778315,-0.008599823716886735,0.00844978005889149,0.003489450369457715,-0.0012462823161833315,-0.003657468655780932,-0.013527297288082827,0.020634677082654672,0.0072035703358737406,-0.015280515707900209,-0.0004342722495570325,0.006950469016041904,0.011144227113470665,0.002953980363122469,0.01114548088254666,-0.0008580106627032424,0.009787917315542873,0.007415972649195943,0.0018309099582791797,0.007524049302186149,0.00496953320541777,-0.005240498307068237,-0.008135365926113023,0.013434624768316401,0.0015135277302593894,-0.0008069495675162308,-0.010750225674856465,0.01585069443233681,0.003441450500497341,-0.0074631294572114855,0.008463324252593812,0.00610563456038156,0.0041039660686742795,-0.0007795199852972442,-0.0003382692449880661,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,134677,-0.1386529272699249,0.012954906593131966,-0.0052594920156816835,-0.0407694919491363,-0.03552327357725339,0.01194866178336895,0.0026785454041253877,0.01967521839252098,-0.00640551067529771,-0.001517579710825691,0.01259930350793068,-0.0008493702393976432,0.003659054270265861,-0.007262589032970916,-0.013447449542715166,0.012177561324061776,0.001049103322672728,0.018075826062639907,0.028527494881991217,-0.005031617745675902,-0.006119488098680945,0.010659980783079299,0.004824724165986625,0.009885763332502684,-0.004703147223795712,0.005449888051436434,0.02535639131841784,-0.007198078125929025,-0.00408297602055327,0.00560326661125369,-0.0006445677996293755,-0.018142978423720497,-0.0031909237901036652,0.009099431855961527,-0.013591680461708883,4.8938580069787103e-05,0.0008063129037243803,-0.0036827188400761664,0.012592405891696124,0.004294647869660171,-0.006789978204353744,0.002551185374582329,0.005526612723766956,0.0003480665697639084,-0.0021896711151719052,0.00027162668418457343,0.0008288133419755301,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,134678,0.30223121769864697,0.01460768853713119,0.2276073741258636,-0.10717803752978873,-0.025196369729667836,0.07707709791193891,-0.014917319303633703,-0.08612087762183795,-0.02645173831647378,0.006062268916757766,-0.02093484071884154,0.018658531720909612,0.028514479156214977,0.005713006794467603,-0.00803399992798882,0.028125253009430477,0.011846386658260018,0.01849158476265982,0.02845920798814716,3.956266837785712e-05,-0.01717018185221887,0.00042591162435175206,0.019242089081974882,0.010414875010264264,0.00863660002985342,-0.003238585614256887,-0.007907046872071496,0.014001049051797644,-0.006984302482680347,-0.0011408742310050936,0.006570229461558889,0.002945858598876745,-0.002475241497357327,-0.01021350003632394,-0.00686453181942221,0.003865174849534125,0.0012696090947079662,-0.004406067122311186,-0.0007941481782222516,0.0006085344014619431,-0.0008193605590118719,0.00030890750812875145,0.0017005651901759661,0.0009355038193271665,-0.0010913376057347481,-0.0005941968106004967,0.0008388051070153742,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,134679,-0.1492416194433859,0.03874441105863315,-0.011126543295323062,-0.037405534673362204,-0.02248887540378739,0.004333090622746647,-0.023131566784611958,-0.015542771004197615,0.020020522808047694,-0.0017152004465731798,0.016087405501408532,-0.0044165606815429245,0.03558283249486329,0.0007698688329709638,-0.02510177934006294,-0.016106604273733983,0.02195057237791883,-0.004821999433377576,0.023200175747084235,-0.01585626017224447,0.0014155441478520042,-0.00427112381665562,-0.014528973935478832,-0.001633137775826064,0.0006421176667647869,0.007910862867992165,0.005320506875364975,0.006729463744580857,0.025527710110356636,0.0013425228070218142,0.0017699133828447079,0.0009294399144655911,-0.002503817542284901,-0.00721770217443434,-0.0016970521819303158,-0.011590619773400474,-0.009749636128821345,0.0050744372645788105,-0.0024326539988957802,0.0023275527915685504,-0.010972617603953022,0.002628351163831336,0.003044609607104868,-0.001109287451538265,-0.0008023794636490368,0.0012573061112014362,0.0013462986448451164,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,134680,-0.14807689844727184,0.033733365082271156,-0.008218460669136072,-0.04000331290896232,-0.04186163574684128,-0.003997075482451354,-0.0012385532063947523,0.003587317536860103,0.017390937349295647,0.023623332939788248,-0.011000489349332815,-0.03750520004349648,-0.007607790830714481,0.003731395884099938,-0.014204164935030263,0.012371597120390402,0.0006247085054119184,-0.004011295702923845,0.010326709579662667,-0.01589676281783003,-0.008382196442980534,0.0018030539567166195,-0.010394277679073414,-0.018236269878397566,0.01095366537662611,0.009098465498741064,-0.011357018465166555,-0.020639565134866044,-0.0012573530688769162,0.009683176514627497,-0.018999759062224005,-0.008571050031611065,0.0003793420455992218,-0.01848374260289637,0.003921099849323436,-0.0027874492114932357,-0.002186557576064981,0.0035729020299176454,0.00013569612094230333,0.004830911630349015,0.010730515258948473,0.001915160190689875,0.0052235700427048105,0.004405541945668214,0.0026948589273259097,-0.001582685346707355,0.001746742021392706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,134681,-0.1401845686363809,0.024489191617754175,-0.0031312484626947385,-0.020734515477416553,-0.01344418717775078,0.007657241245939472,0.025270095422621035,-0.011995854061425759,0.01910599003732998,0.004575265830266138,0.005994550649612835,0.004319639520867582,-0.025951847673913963,0.009799544129865567,-0.0246815077685382,-0.009163777087916674,0.016666192662044332,-0.004438664978099038,0.018453041233471315,-0.03362125853620109,-0.004723569171970906,0.0038700718680914365,0.009536438804341962,-0.008046488370849121,0.026665761340268802,-0.02244609685920172,0.0028369411028678943,0.03044785139574896,-0.011615690005701272,-0.0077398871764609795,-0.018049372649785768,0.0010844624601097162,-0.0211565604333063,0.000437642742435625,-0.0059783272557108556,0.007733002246143276,-0.004694271097775853,0.006342259520188547,-0.0028811788598949537,8.85015614217772e-05,-0.002383243817528078,-0.0022548995819753,0.0007352878862254777,0.0007947435857945302,0.0022011455449952354,0.002398858272504879,-0.0007725582795525742,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,134682,-0.18387386659380853,0.0429560233088858,-0.02590516509786961,-0.03389423799597679,0.013297005499049696,0.029830824752263674,0.01872961473751173,0.012018156119107417,-0.016228494707657623,-0.0050291705412859105,-0.032825042976458406,-0.011472626123328953,-0.027752282990997103,-0.023791574798715447,-0.0035777088867372272,0.023075992815494193,0.014623010355899834,0.015293889961269748,0.005813441371132332,0.0019370442149355372,0.001086875443259841,-0.0015517403161944725,-0.025769528612423282,-0.00053990165713878,0.004982268359147815,-0.0098336112011253,0.013272900734314386,0.015057516165605704,0.018739378043409687,0.009643782770474629,0.01426533862529994,-0.00679916295641056,0.016203881695454638,0.007088865377457175,0.0031051820146332783,0.003611464214030169,-0.001469426060151867,0.007052851295531639,0.0045571764809234005,0.00022034847732359968,0.0016477197066282986,0.002950996328039468,0.000582052599368253,-0.00907570929150041,-7.097997292605313e-05,-0.0021702427476791232,-0.00042489760061169437,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,134683,-0.20409996356069218,0.05636504728416002,-0.03625007044224691,-0.06445235934900694,0.010042249057676016,0.015422577794561135,-0.011531467067533715,-0.011925187464643352,-0.002363224066849172,0.0008823182545122844,0.007894641284874007,0.005731188049732317,0.0007627245191735007,-0.006790491893014779,-0.00235316090689286,-0.016717956920080282,-0.006659499272180764,-0.012067827894862002,0.008903228847099357,-0.003397555798911071,-0.013817199173884687,0.011453766389053831,0.014415704631185664,-0.005795049296333741,-0.010093657452583534,-0.01445295058970051,-0.004169498420198482,-0.001332858101963067,0.002710293533902351,0.004475274992704708,-0.0009964750338990332,0.002387239106697466,0.007970349891122223,-0.0007160152166146124,0.004830705740650482,0.002202851092737011,0.025155003560662678,-0.0067195207530357575,0.007162702706058985,0.00881971924832612,-0.00528573556520434,0.002451701434685981,-0.00443258054361196,-0.0042126603836662325,0.0036441523960224465,-0.001036108147073741,0.004513049677874364,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,134684,-0.061282064156635514,-0.06689669581055441,0.02190624317964469,-0.008481673009789735,-0.12224960941291942,-0.010418235376710461,0.0036147958727192693,-0.02229851941523167,0.04301425126037967,0.016873035558480038,-0.022705498320443537,0.08811476683885962,-0.0074407408970415855,-0.007415931028065965,-0.00824796168084424,0.014518606704401596,-0.017316009624315964,0.0038504935027891263,-0.0012379694556780077,-0.016581777993506967,-0.011750490782686323,-0.01663987597352592,-0.013826351325618741,0.012211098560771705,-0.0098818865045007,-0.008181476356367587,0.013373626494732047,-0.008839031411364589,-0.009047154465182974,0.0033398370584387434,-0.003682784936188032,0.004628328862174436,-0.01610848591009882,0.009611634145136808,-0.0005589939981420874,-0.0022639702055071305,-0.001904765898192431,0.01012793023140274,0.008873796957216563,0.006541727411511588,0.0005802050181353817,-0.0019047590404456633,0.0018529892035477771,-0.002698025295690379,-0.0011843673802286654,0.000827335402317515,-0.0002829296214987597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,134685,-0.1184728995029607,0.0022689031498390015,0.006016202333129707,-0.027116081472281728,-0.047451164813608546,-0.012703572128764851,-0.007366005082608693,0.043334532347563785,0.017382878581353005,0.029484024817529347,-0.0007093907077311134,-0.006985547183921726,0.030841102836303265,0.0034923419806500073,-0.004750382729594212,-0.01568453968881125,-0.0011980479147541286,-0.01359437155307737,-0.04021469980671526,-0.0010275137705285761,0.0015516123336178768,-0.0004304773023491307,0.0016847939132323972,0.026693644502614806,-0.004665831058892952,-0.014427776485070022,-0.005667106333046865,0.007324002325611956,-0.009127884589630205,0.002021918786387326,0.0014790227852723283,-0.015838899249766836,0.000782677581513909,0.0021227178595362114,0.006656249983809315,0.008999537327624903,0.0015334551219548045,0.011260486212722291,-0.012422670902748094,-0.008167056746913877,0.007697568449246921,-5.731213614721612e-05,-0.009085224232947966,0.0006348481215274963,0.006691972612225308,-0.0017207990071725014,0.0009631471730029781,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,134686,-0.19120679570638324,0.057243740392383544,-0.02954153116417599,-0.062434827413855386,0.006892212575938645,0.02169137589489055,-0.011276625416797867,-0.010996556032660056,0.00816852967464114,0.006447835131069861,0.001520165223305316,0.0021614381139541156,-0.0050372847913998835,-0.0035462773183099665,-0.004971732237820581,-0.006866045970858617,-0.0010802768582174886,-0.008986754041385723,0.005838865000143735,-0.0023574467104344908,-0.003997965226661392,0.007466618898663488,0.006362689713867087,-0.002296995203749802,0.0009397042839552592,-0.014936027987438861,-0.003813287988129005,0.004344783567564322,-0.004313604815306101,-0.0018493624804714357,0.006330362171903862,0.003052214061267514,0.004259853460913572,-0.0031704501861333336,0.007867713577870781,-0.008891203557489614,0.00038606410169254,0.005473208285010302,-0.0025197783538414144,-0.004362732519141746,0.009592869656160963,0.007851438090826281,0.001718802713395605,0.014764832173452914,-0.009311947512506483,0.0024258518806287836,-0.002772456368637508,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
